cbsa_code,cbsa_name_full,year,permits_sf,permits_mf,permits_tot,population,permits_per_capita
22700,"Fort Dodge, IA",2003,58,12,70,39377,1.77768748254057
22700,"Fort Dodge, IA",2004,55,10,65,38922,1.67000668002672
22700,"Fort Dodge, IA",2005,58,8,66,38562,1.71152948498522
22700,"Fort Dodge, IA",2006,29,9,38,38534,0.986142108268023
22700,"Fort Dodge, IA",2007,39,0,39,38393,1.01581017372959
22700,"Fort Dodge, IA",2008,25,0,25,38273,0.6532019961853
22700,"Fort Dodge, IA",2009,16,0,16,38316,0.417580123186136
22700,"Fort Dodge, IA",2010,23,0,23,37884,0.607116460774997
22700,"Fort Dodge, IA",2011,15,0,15,37746,0.397393101255762
22700,"Fort Dodge, IA",2012,31,0,31,37325,0.830542531815137
22700,"Fort Dodge, IA",2013,41,0,41,37333,1.09822409128653
22700,"Fort Dodge, IA",2014,16,4,20,37070,0.539519827353655
22700,"Fort Dodge, IA",2015,13,0,13,37048,0.350896134744116
22700,"Fort Dodge, IA",2016,18,0,18,36746,0.489849235290916
22700,"Fort Dodge, IA",2017,19,0,19,36643,0.518516497011708
22700,"Fort Dodge, IA",2018,68,2,70,36277,1.92959726548502
22780,"Fort Leonard Wood, MO",1990,13,0,13,41767,0.31125050877487
22780,"Fort Leonard Wood, MO",1991,14,0,14,41848,0.33454406423246
22780,"Fort Leonard Wood, MO",1992,16,0,16,43625,0.36676217765043
22780,"Fort Leonard Wood, MO",1993,13,0,13,40105,0.324149108589951
22780,"Fort Leonard Wood, MO",1994,9,0,9,39344,0.228751525010167
22780,"Fort Leonard Wood, MO",1995,8,0,8,37764,0.211841965893443
22780,"Fort Leonard Wood, MO",1996,8,12,20,37183,0.537880214076325
22780,"Fort Leonard Wood, MO",1997,8,8,16,37851,0.422710100129455
22780,"Fort Leonard Wood, MO",1998,10,4,14,39353,0.355754326226717
22780,"Fort Leonard Wood, MO",1999,26,60,86,38304,2.24519632414369
22780,"Fort Leonard Wood, MO",2000,5,2,7,41957,0.166837476463999
22780,"Fort Leonard Wood, MO",2001,8,0,8,43558,0.18366316176133
22780,"Fort Leonard Wood, MO",2002,40,60,100,44535,2.24542494667116
22780,"Fort Leonard Wood, MO",2003,20,4,24,44507,0.539241018266789
22780,"Fort Leonard Wood, MO",2004,82,56,138,45301,3.04629036886603
22780,"Fort Leonard Wood, MO",2005,141,35,176,45570,3.86219003730524
22780,"Fort Leonard Wood, MO",2006,126,24,150,46482,3.22705563443914
22780,"Fort Leonard Wood, MO",2007,98,6,104,47357,2.19608505606352
22780,"Fort Leonard Wood, MO",2008,89,24,113,48300,2.33954451345756
22780,"Fort Leonard Wood, MO",2009,136,8,144,50630,2.84416353940352
22780,"Fort Leonard Wood, MO",2010,54,0,54,52850,1.02175969725639
22780,"Fort Leonard Wood, MO",2011,70,42,112,53264,2.10273355361971
22780,"Fort Leonard Wood, MO",2012,49,346,395,53452,7.38980767791664
22780,"Fort Leonard Wood, MO",2013,29,413,442,54062,8.17579815767082
22780,"Fort Leonard Wood, MO",2014,72,0,72,53532,1.34498991257566
22780,"Fort Leonard Wood, MO",2015,49,0,49,53169,0.921589648103218
22780,"Fort Leonard Wood, MO",2016,49,0,49,52393,0.935239440383257
22780,"Fort Leonard Wood, MO",2017,54,0,54,51846,1.04154611734753
22780,"Fort Leonard Wood, MO",2018,49,0,49,52014,0.942054062367824
22800,"Fort Madison-Keokuk, IA-IL-MO",1990,20,4,24,67517,0.355466030777434
22800,"Fort Madison-Keokuk, IA-IL-MO",1991,28,5,33,67851,0.486359817836141
22800,"Fort Madison-Keokuk, IA-IL-MO",1992,34,24,58,68191,0.850552125647079
22800,"Fort Madison-Keokuk, IA-IL-MO",1993,53,6,59,68005,0.867583265936328
22800,"Fort Madison-Keokuk, IA-IL-MO",1994,58,3,61,67810,0.899572334463943
22800,"Fort Madison-Keokuk, IA-IL-MO",1995,79,6,85,67932,1.25125125125125
22800,"Fort Madison-Keokuk, IA-IL-MO",1996,40,6,46,67558,0.680896414932354
22800,"Fort Madison-Keokuk, IA-IL-MO",1997,45,4,49,67315,0.727920968580554
22800,"Fort Madison-Keokuk, IA-IL-MO",1998,48,55,103,67103,1.53495372785121
22800,"Fort Madison-Keokuk, IA-IL-MO",1999,38,14,52,66575,0.781073976717987
22800,"Fort Madison-Keokuk, IA-IL-MO",2000,38,32,70,65466,1.06925732441267
22800,"Fort Madison-Keokuk, IA-IL-MO",2001,69,44,113,64937,1.74014814358532
22800,"Fort Madison-Keokuk, IA-IL-MO",2002,62,37,99,64120,1.54398003742982
22800,"Fort Madison-Keokuk, IA-IL-MO",2003,37,2,39,63581,0.61339079284692
22800,"Fort Madison-Keokuk, IA-IL-MO",2004,35,18,53,63403,0.835922590413703
22800,"Fort Madison-Keokuk, IA-IL-MO",2005,31,2,33,63067,0.52325304834541
22800,"Fort Madison-Keokuk, IA-IL-MO",2006,29,6,35,62909,0.556359185490152
22800,"Fort Madison-Keokuk, IA-IL-MO",2007,42,16,58,62701,0.925025119216599
22800,"Fort Madison-Keokuk, IA-IL-MO",2008,29,5,34,62179,0.546808407983403
22800,"Fort Madison-Keokuk, IA-IL-MO",2009,8,2,10,62047,0.161168146727481
22800,"Fort Madison-Keokuk, IA-IL-MO",2010,17,128,145,62075,2.33588401127668
22800,"Fort Madison-Keokuk, IA-IL-MO",2011,11,14,25,61588,0.405923231798402
22800,"Fort Madison-Keokuk, IA-IL-MO",2012,14,4,18,61331,0.293489426228172
22800,"Fort Madison-Keokuk, IA-IL-MO",2013,17,0,17,60677,0.280172058605402
22800,"Fort Madison-Keokuk, IA-IL-MO",2014,23,8,31,60266,0.514386221086516
22800,"Fort Madison-Keokuk, IA-IL-MO",2015,19,0,19,59916,0.317110621536818
22800,"Fort Madison-Keokuk, IA-IL-MO",2016,22,45,67,59401,1.12792713927375
22800,"Fort Madison-Keokuk, IA-IL-MO",2017,25,0,25,58943,0.424138574555079
22800,"Fort Madison-Keokuk, IA-IL-MO",2018,10,16,26,58741,0.442620997259155
22820,"Fort Morgan, CO",1990,9,0,9,21928,0.410434148121124
22820,"Fort Morgan, CO",1991,28,0,28,22447,1.24738272374928
22820,"Fort Morgan, CO",1992,57,0,57,22887,2.49049678856993
22820,"Fort Morgan, CO",1993,56,0,56,23102,2.42403255129426
22820,"Fort Morgan, CO",1994,125,66,191,23667,8.07030886888917
22820,"Fort Morgan, CO",1995,98,0,98,24100,4.06639004149378
22820,"Fort Morgan, CO",1996,100,4,104,24586,4.23004962173595
22820,"Fort Morgan, CO",1997,117,10,127,25033,5.07330323972356
22820,"Fort Morgan, CO",1998,182,4,186,25040,7.42811501597444
22820,"Fort Morgan, CO",1999,94,14,108,25325,4.2645607107601204
22820,"Fort Morgan, CO",2000,110,6,116,27257,4.25578750412738
22820,"Fort Morgan, CO",2001,95,2,97,27307,3.55220273190025
22820,"Fort Morgan, CO",2002,129,10,139,27556,5.04427347946001
22820,"Fort Morgan, CO",2003,115,10,125,27736,4.50677819440438
22820,"Fort Morgan, CO",2004,133,10,143,27736,5.15575425439862
22820,"Fort Morgan, CO",2005,128,6,134,27727,4.83283442132218
22820,"Fort Morgan, CO",2006,80,6,86,27816,3.09174575783722
22820,"Fort Morgan, CO",2007,62,2,64,27745,2.30672193187962
22820,"Fort Morgan, CO",2008,36,0,36,27701,1.29959207248836
22820,"Fort Morgan, CO",2009,17,2,19,28099,0.676180646998114
22820,"Fort Morgan, CO",2010,22,0,22,28243,0.778954077116454
22820,"Fort Morgan, CO",2011,10,0,10,28453,0.351456788387868
22820,"Fort Morgan, CO",2012,18,0,18,28257,0.637010298333156
22820,"Fort Morgan, CO",2013,19,0,19,28236,0.672899844170562
22820,"Fort Morgan, CO",2014,18,2,20,28120,0.711237553342816
22820,"Fort Morgan, CO",2015,24,54,78,28237,2.76233310904133
22820,"Fort Morgan, CO",2016,34,0,34,28143,1.20811569484419
22820,"Fort Morgan, CO",2017,90,0,90,28228,3.18832365027632
22820,"Fort Morgan, CO",2018,140,6,146,28558,5.11240282932978
22860,"Fort Polk South, LA",1990,11,0,11,62063,0.177239256884134
22860,"Fort Polk South, LA",1991,26,0,26,63816,0.407421336341983
22860,"Fort Polk South, LA",1992,27,0,27,63841,0.42292570605097
22860,"Fort Polk South, LA",1993,59,0,59,56187,1.05006496164593
22860,"Fort Polk South, LA",1994,40,0,40,56563,0.70717606916182
22860,"Fort Polk South, LA",1995,6,40,46,55290,0.831976849339845
22860,"Fort Polk South, LA",1996,4,0,4,54046,0.0740110276431188
22860,"Fort Polk South, LA",1997,5,0,5,51749,0.0966202245454018
22860,"Fort Polk South, LA",1998,6,0,6,51397,0.116738331030994
22860,"Fort Polk South, LA",1999,5,0,5,51542,0.0970082651041869
22860,"Fort Polk South, LA",2000,1,0,1,52744,0.0189595025026543
22860,"Fort Polk South, LA",2001,2,0,2,52958,0.0377657766531969
22860,"Fort Polk South, LA",2002,31,0,31,52319,0.592518970163803
22860,"Fort Polk South, LA",2003,25,0,25,51288,0.487443456559039
22860,"Fort Polk South, LA",2004,23,0,23,51402,0.447453406482238
22860,"Fort Polk South, LA",2005,20,0,20,51808,0.38604076590488
22860,"Fort Polk South, LA",2006,18,38,56,50781,1.10277465981371
22860,"Fort Polk South, LA",2007,3,0,3,49796,0.060245802875733
22860,"Fort Polk South, LA",2008,2,0,2,48007,0.0416605911637886
22860,"Fort Polk South, LA",2009,28,0,28,50903,0.550065811445298
22860,"Fort Polk South, LA",2010,8,6,14,52714,0.26558409530675
22860,"Fort Polk South, LA",2011,5,0,5,52238,0.0957157624717638
22860,"Fort Polk South, LA",2012,156,0,156,54088,2.88418872947789
22860,"Fort Polk South, LA",2013,109,2,111,52787,2.10279045977229
22860,"Fort Polk South, LA",2014,76,0,76,52793,1.43958479343852
22860,"Fort Polk South, LA",2015,54,0,54,51415,1.05027715647185
22860,"Fort Polk South, LA",2016,54,0,54,51449,1.04958308227565
22860,"Fort Polk South, LA",2017,54,0,54,50519,1.06890476850294
22860,"Fort Polk South, LA",2018,50,0,50,48860,1.02333196889071
22900,"Fort Smith, AR-OK",1990,507,228,735,219561,3.34758905270062
22900,"Fort Smith, AR-OK",1991,482,71,553,221616,2.49530719803624
22900,"Fort Smith, AR-OK",1992,604,53,657,224067,2.93215868467914
22900,"Fort Smith, AR-OK",1993,599,75,674,227826,2.95839807572446
22900,"Fort Smith, AR-OK",1994,700,505,1205,229692,5.24615572157498
22900,"Fort Smith, AR-OK",1995,605,565,1170,234015,4.99967950772386
22900,"Fort Smith, AR-OK",1996,775,177,952,236935,4.01797961466225
22900,"Fort Smith, AR-OK",1997,653,246,899,239129,3.75947710231716
22900,"Fort Smith, AR-OK",1998,651,130,781,240636,3.24556591698665
22900,"Fort Smith, AR-OK",1999,565,216,781,242556,3.21987499793862
22900,"Fort Smith, AR-OK",2000,477,233,710,256126,2.77207312026112
22900,"Fort Smith, AR-OK",2001,550,127,677,258087,2.62314645836482
22900,"Fort Smith, AR-OK",2002,666,348,1014,260117,3.89824578939477
22900,"Fort Smith, AR-OK",2003,674,227,901,261903,3.44020496137883
22900,"Fort Smith, AR-OK",2004,640,232,872,264035,3.30259245933304
22900,"Fort Smith, AR-OK",2005,771,267,1038,266708,3.89189675600282
22900,"Fort Smith, AR-OK",2006,644,147,791,271075,2.91801162040026
22900,"Fort Smith, AR-OK",2007,783,305,1088,274305,3.96638778002588
22900,"Fort Smith, AR-OK",2008,484,264,748,276322,2.70698677629722
22900,"Fort Smith, AR-OK",2009,563,323,886,278908,3.17667474579431
22900,"Fort Smith, AR-OK",2010,513,169,682,280698,2.42965749666902
22900,"Fort Smith, AR-OK",2011,452,130,582,281349,2.06860518430846
22900,"Fort Smith, AR-OK",2012,506,117,623,281240,2.21518987341772
22900,"Fort Smith, AR-OK",2013,379,223,602,280349,2.14732351461928
22900,"Fort Smith, AR-OK",2014,371,233,604,280019,2.15699648952393
22900,"Fort Smith, AR-OK",2015,328,138,466,280496,1.66134276424619
22900,"Fort Smith, AR-OK",2016,399,304,703,281181,2.50016893033313
22900,"Fort Smith, AR-OK",2017,380,341,721,281990,2.55682825632115
22900,"Fort Smith, AR-OK",2018,399,199,598,282318,2.11817879129209
23060,"Fort Wayne, IN",1990,1610,254,1864,355027,5.2503049063874
23060,"Fort Wayne, IN",1991,1583,124,1707,356878,4.78314718195013
23060,"Fort Wayne, IN",1992,1799,55,1854,358700,5.168664622247
23060,"Fort Wayne, IN",1993,1871,198,2069,360661,5.7366890237647
23060,"Fort Wayne, IN",1994,1919,227,2146,361952,5.92896295641411
23060,"Fort Wayne, IN",1995,1950,264,2214,363758,6.08646407776599
23060,"Fort Wayne, IN",1996,2050,169,2219,366227,6.05908357384901
23060,"Fort Wayne, IN",1997,1754,700,2454,368597,6.65767762624221
23060,"Fort Wayne, IN",1998,2267,950,3217,371645,8.6561099974438
23060,"Fort Wayne, IN",1999,2556,752,3308,373783,8.8500547108884
23060,"Fort Wayne, IN",2000,1970,156,2126,391039,5.43679786415166
23060,"Fort Wayne, IN",2001,2129,476,2605,393580,6.61873062655623
23060,"Fort Wayne, IN",2002,2259,654,2913,396147,7.35333096047679
23060,"Fort Wayne, IN",2003,2264,367,2631,398993,6.5941006483823
23060,"Fort Wayne, IN",2004,2119,518,2637,400583,6.58290541535712
23060,"Fort Wayne, IN",2005,2056,485,2541,403240,6.30145818867176
23060,"Fort Wayne, IN",2006,1376,212,1588,406783,3.90380128963108
23060,"Fort Wayne, IN",2007,1070,45,1115,410223,2.71803384988165
23060,"Fort Wayne, IN",2008,771,245,1016,412062,2.46564837330305
23060,"Fort Wayne, IN",2009,764,120,884,414438,2.13300903874645
23060,"Fort Wayne, IN",2010,809,76,885,416976,2.12242431219063
23060,"Fort Wayne, IN",2011,721,22,743,420011,1.7690012880615
23060,"Fort Wayne, IN",2012,694,536,1230,421926,2.91520313988709
23060,"Fort Wayne, IN",2013,960,75,1035,424386,2.43881749162319
23060,"Fort Wayne, IN",2014,883,362,1245,426462,2.91936913488189
23060,"Fort Wayne, IN",2015,990,365,1355,428843,3.15966449259986
23060,"Fort Wayne, IN",2016,1076,460,1536,431125,3.56277181791824
23060,"Fort Wayne, IN",2017,1222,500,1722,434001,3.96773279324241
23060,"Fort Wayne, IN",2018,1343,541,1884,437631,4.30499667528123
23140,"Frankfort, IN",1990,80,16,96,31042,3.09258424070614
23140,"Frankfort, IN",1991,63,4,67,31424,2.1321283095723
23140,"Frankfort, IN",1992,86,0,86,31738,2.70968555044426
23140,"Frankfort, IN",1993,102,2,104,32016,3.24837581209395
23140,"Frankfort, IN",1994,139,0,139,32256,4.30927579365079
23140,"Frankfort, IN",1995,143,0,143,32458,4.40569351161501
23140,"Frankfort, IN",1996,124,68,192,32931,5.83037259724879
23140,"Frankfort, IN",1997,108,0,108,33166,3.25634686124344
23140,"Frankfort, IN",1998,119,3,122,33206,3.6740348129856
23140,"Frankfort, IN",1999,81,3,84,32945,2.54970405220823
23140,"Frankfort, IN",2000,73,4,77,33942,2.26857580578634
23140,"Frankfort, IN",2001,88,12,100,33809,2.95779230382443
23140,"Frankfort, IN",2002,93,2,95,33610,2.82653972032133
23140,"Frankfort, IN",2003,64,8,72,33383,2.15678638828146
23140,"Frankfort, IN",2004,48,6,54,33342,1.61957890948353
23140,"Frankfort, IN",2005,54,0,54,33237,1.6246953696182
23140,"Frankfort, IN",2006,49,0,49,33298,1.47155985344465
23140,"Frankfort, IN",2007,44,0,44,33188,1.32578040255514
23140,"Frankfort, IN",2008,44,0,44,33352,1.31926121372032
23140,"Frankfort, IN",2009,16,0,16,33280,0.480769230769231
23140,"Frankfort, IN",2010,13,0,13,33221,0.391318744167846
23140,"Frankfort, IN",2011,29,4,33,33032,0.999031242431582
23140,"Frankfort, IN",2012,0,0,0,32890,0
23140,"Frankfort, IN",2013,28,0,28,32773,0.854361822231715
23140,"Frankfort, IN",2014,24,0,24,32471,0.739121061870592
23140,"Frankfort, IN",2015,33,0,33,32381,1.01911614835861
23140,"Frankfort, IN",2016,26,0,26,32198,0.807503571650413
23140,"Frankfort, IN",2017,44,77,121,32207,3.75694724749278
23140,"Frankfort, IN",2018,28,4,32,32250,0.992248062015504
23180,"Frankfort, KY",1990,169,5,174,58882,2.9550626677083
23180,"Frankfort, KY",1991,300,85,385,59377,6.48399211816023
23180,"Frankfort, KY",1992,390,26,416,60427,6.88433978188558
23180,"Frankfort, KY",1993,512,34,546,61386,8.89453621346887
23180,"Frankfort, KY",1994,499,52,551,62154,8.86507706664092
23180,"Frankfort, KY",1995,410,37,447,63085,7.08567805341999
23180,"Frankfort, KY",1996,421,176,597,63798,9.35766011473714
23180,"Frankfort, KY",1997,407,76,483,64317,7.50967862307011
23180,"Frankfort, KY",1998,441,117,558,65010,8.58329487771112
23180,"Frankfort, KY",1999,464,190,654,65456,9.99144463456368
23180,"Frankfort, KY",2000,289,108,397,67039,5.92192604304957
23180,"Frankfort, KY",2001,315,60,375,67567,5.55004662039161
23180,"Frankfort, KY",2002,359,59,418,67608,6.18270027215714
23180,"Frankfort, KY",2003,417,72,489,67750,7.21771217712177
23180,"Frankfort, KY",2004,363,110,473,68250,6.93040293040293
23180,"Frankfort, KY",2005,433,72,505,68607,7.36076493652251
23180,"Frankfort, KY",2006,361,22,383,69218,5.5332427981161
23180,"Frankfort, KY",2007,266,22,288,69794,4.12642920594894
23180,"Frankfort, KY",2008,174,26,200,70389,2.84135305232352
23180,"Frankfort, KY",2009,316,87,403,70581,5.70975191623808
23180,"Frankfort, KY",2010,97,10,107,70723,1.51294486942013
23180,"Frankfort, KY",2011,49,4,53,70874,0.747805965516268
23180,"Frankfort, KY",2012,55,22,77,71161,1.08205337193125
23180,"Frankfort, KY",2013,63,6,69,71234,0.968638571468681
23180,"Frankfort, KY",2014,81,44,125,71603,1.74573691046465
23180,"Frankfort, KY",2015,82,8,90,71987,1.25022573520219
23180,"Frankfort, KY",2016,129,6,135,72459,1.86312259346665
23180,"Frankfort, KY",2017,131,20,151,73022,2.06786995699926
23180,"Frankfort, KY",2018,160,32,192,73478,2.61302702849833
23240,"Fredericksburg, TX",1990,23,0,23,17224,1.33534602879703
23240,"Fredericksburg, TX",1991,22,48,70,17440,4.01376146788991
23240,"Fredericksburg, TX",1992,46,0,46,17845,2.57775287195293
23240,"Fredericksburg, TX",1993,48,7,55,18542,2.96623880918995
23240,"Fredericksburg, TX",1994,57,7,64,18862,3.39306542254268
23240,"Fredericksburg, TX",1995,54,16,70,19198,3.64621314720283
23240,"Fredericksburg, TX",1996,37,122,159,19457,8.17186616641825
23240,"Fredericksburg, TX",1997,38,78,116,19768,5.86806960744638
23240,"Fredericksburg, TX",1998,47,34,81,19990,4.0520260130065
23240,"Fredericksburg, TX",1999,76,0,76,20365,3.73189295359686
23240,"Fredericksburg, TX",2000,61,0,61,20902,2.9183810161707
23240,"Fredericksburg, TX",2001,86,0,86,21104,4.07505686125853
23240,"Fredericksburg, TX",2002,99,51,150,21585,6.94927032661571
23240,"Fredericksburg, TX",2003,81,2,83,22128,3.75090383224873
23240,"Fredericksburg, TX",2004,79,0,79,22454,3.51830408835842
23240,"Fredericksburg, TX",2005,80,64,144,22858,6.29976375885904
23240,"Fredericksburg, TX",2006,76,57,133,23487,5.66270702942053
23240,"Fredericksburg, TX",2007,63,66,129,23787,5.42313028124606
23240,"Fredericksburg, TX",2008,42,49,91,24206,3.7593984962406
23240,"Fredericksburg, TX",2009,28,25,53,24608,2.1537711313394
23240,"Fredericksburg, TX",2010,34,0,34,24887,1.366175111504
23240,"Fredericksburg, TX",2011,33,0,33,25053,1.31720752005748
23240,"Fredericksburg, TX",2012,34,0,34,25193,1.34958123288215
23240,"Fredericksburg, TX",2013,41,0,41,25385,1.61512704352964
23240,"Fredericksburg, TX",2014,39,0,39,25495,1.52971170817807
23240,"Fredericksburg, TX",2015,41,0,41,25954,1.57971796254913
23240,"Fredericksburg, TX",2016,49,0,49,26259,1.86602688602003
23240,"Fredericksburg, TX",2017,54,0,54,26530,2.03543158688277
23240,"Fredericksburg, TX",2018,60,0,60,26804,2.23847186987017
23300,"Freeport, IL",1990,114,51,165,48109,3.42971169635619
23300,"Freeport, IL",1991,121,27,148,48212,3.06977515971127
23300,"Freeport, IL",1992,137,87,224,48434,4.62485031176446
23300,"Freeport, IL",1993,142,28,170,48687,3.49169182738719
23300,"Freeport, IL",1994,149,74,223,48924,4.55809009892895
23300,"Freeport, IL",1995,142,10,152,48848,3.11169341631182
23300,"Freeport, IL",1996,173,64,237,49014,4.83535316440201
23300,"Freeport, IL",1997,166,6,172,49055,3.50626847416166
23300,"Freeport, IL",1998,126,14,140,48909,2.862458852154
23300,"Freeport, IL",1999,128,36,164,48875,3.35549872122762
23300,"Freeport, IL",2000,81,60,141,48920,2.88225674570728
23300,"Freeport, IL",2001,83,51,134,48625,2.75578406169666
23300,"Freeport, IL",2002,108,8,116,48367,2.39832943949387
23300,"Freeport, IL",2003,100,12,112,48503,2.30913551739068
23300,"Freeport, IL",2004,108,0,108,48479,2.22776872460241
23300,"Freeport, IL",2005,90,20,110,48105,2.28666458788068
23300,"Freeport, IL",2006,72,18,90,47917,1.87824780349354
23300,"Freeport, IL",2007,59,10,69,47794,1.4436958614052
23300,"Freeport, IL",2008,30,18,48,47805,1.00407907122686
23300,"Freeport, IL",2009,29,2,31,47792,0.648644124539672
23300,"Freeport, IL",2010,27,0,27,47607,0.567143487302287
23300,"Freeport, IL",2011,10,0,10,47319,0.21133160041421
23300,"Freeport, IL",2012,24,0,24,46886,0.511879878855095
23300,"Freeport, IL",2013,18,0,18,46672,0.385670209118958
23300,"Freeport, IL",2014,8,0,8,46267,0.172909417079128
23300,"Freeport, IL",2015,11,0,11,45668,0.240868879740738
23300,"Freeport, IL",2016,10,0,10,45497,0.219794711739236
